age,education-num,marital-status,occupation,sex,capital-gain,native-country
49,11,0,3,0,0,38
61,10,2,11,1,0,38
64,9,0,0,0,0,38
29,14,4,3,1,0,38
74,9,2,11,1,0,38
90,6,2,3,1,0,38
60,13,2,6,1,15024,14
31,11,2,3,1,7298,38
28,13,4,9,0,8614,38
32,4,2,6,1,0,38
19,9,4,6,1,0,38
38,9,4,7,0,114,38
33,10,2,12,0,4064,38
48,14,2,3,1,0,38
41,11,2,11,1,0,38
38,13,2,11,1,0,38
43,13,2,11,1,0,38
64,15,2,9,1,0,2
38,13,2,10,1,7298,38
40,14,2,9,0,0,2
22,9,4,5,1,0,38
30,10,4,6,0,0,38
42,10,2,12,0,0,38
27,13,2,11,1,0,38
76,13,2,3,1,0,38
53,10,0,2,1,0,38
25,10,4,7,1,0,38
38,10,0,0,1,0,38
22,10,4,2,1,0,38
24,9,4,2,1,0,38
40,12,2,3,1,0,38
25,9,4,0,0,0,38
33,6,0,6,0,0,38
26,9,4,0,0,0,38
45,13,2,9,1,0,38
48,10,0,7,0,0,38
38,13,2,11,1,0,38
28,9,2,3,0,0,38
32,13,2,2,1,0,38
51,14,2,11,1,0,38
55,9,2,5,1,0,38
21,10,4,0,1,0,38
23,9,4,6,1,0,38
41,10,2,2,1,0,38
42,9,2,3,1,0,38
28,11,2,7,1,0,38
44,13,2,3,1,0,38
41,9,2,2,1,0,38
24,10,4,9,0,0,38
35,10,1,10,1,0,10
42,4,3,7,0,0,32
46,16,4,9,0,0,38
37,13,2,11,0,0,38
26,9,4,5,0,0,38
42,15,2,9,1,0,38
32,13,2,9,1,0,38
38,11,2,6,1,0,38
36,13,2,2,1,7688,38
38,13,2,3,0,7688,38
24,10,4,3,1,0,38
41,13,2,9,0,0,13
41,14,2,9,0,0,34
21,11,4,0,0,0,38
26,10,2,2,1,0,38
34,13,3,0,0,0,38
49,13,0,3,0,0,38
36,7,4,2,1,0,38
46,13,2,12,1,0,38
33,14,2,9,1,0,38
24,10,4,13,1,0,38
32,7,4,7,0,0,22
40,10,5,11,0,0,38
37,13,2,12,1,0,38
22,10,4,11,1,0,38
25,13,4,11,1,0,38
59,6,4,2,0,0,38
36,13,2,3,1,0,38
61,13,0,0,1,0,38
21,9,4,0,0,0,38
22,9,0,2,1,0,38
53,10,5,0,1,0,4
60,13,0,3,0,0,38
50,4,2,4,1,0,38
46,11,2,2,1,0,38
33,11,4,11,1,0,29
29,13,2,9,1,5013,10
23,4,0,0,1,0,38
90,2,6,0,0,0,38
27,13,4,12,1,0,38
45,13,2,3,1,0,38
29,11,0,3,0,0,38
61,9,4,0,0,0,38
22,4,2,6,1,0,25
37,9,2,0,0,0,38
30,14,4,12,1,0,26
40,16,2,9,1,0,38
39,10,2,10,1,7298,38
28,9,4,6,0,0,38
28,10,4,7,0,0,38
39,15,2,9,1,0,38
24,13,4,0,1,0,38
30,10,5,0,0,0,38
33,14,2,9,1,0,38
22,11,4,2,1,0,38
28,10,2,5,1,0,38
26,4,4,5,1,0,12
43,13,0,11,1,0,38
42,9,0,0,0,0,38
41,10,5,13,1,0,38
43,14,2,9,0,0,38
47,13,2,9,1,15024,38
40,5,2,2,1,0,38
54,9,2,11,1,0,38
35,13,0,3,0,0,38
43,9,4,6,1,0,38
23,9,4,7,1,0,38
40,9,2,3,1,0,38
41,9,2,3,1,7688,38
45,10,2,9,0,0,38
51,10,0,3,0,0,38
32,9,2,5,1,0,38
78,3,2,13,1,0,38
19,9,4,5,0,0,38
51,9,2,11,1,7688,38
40,13,2,3,1,0,23
44,13,2,3,1,7298,38
37,13,2,2,1,0,38
54,13,2,3,1,0,38
36,9,2,6,1,0,38
47,9,6,0,0,2174,8
20,10,4,7,1,0,38
26,10,4,2,0,0,38
28,13,4,3,0,0,38
39,13,2,9,1,0,38
40,6,4,7,0,0,38
35,9,2,2,1,0,1
46,14,2,9,1,15024,38
24,9,2,3,0,7298,38
38,13,2,2,1,0,38
37,10,2,11,1,0,38
45,9,2,3,1,0,38
36,10,4,2,0,0,38
46,13,2,3,1,0,38
49,9,2,5,1,0,38
42,9,2,11,1,0,38
43,13,2,9,0,0,38
69,3,0,0,1,0,38
51,14,2,9,0,0,38
47,9,0,0,0,0,38
44,13,3,11,1,0,38
37,9,2,9,1,0,38
40,5,2,5,1,0,38
32,13,2,3,1,0,2
32,10,4,2,1,0,38
53,9,2,6,1,0,8
24,10,5,11,0,0,38
43,9,2,2,1,0,38
46,9,2,3,0,15024,38
30,10,2,6,1,0,38
26,10,0,9,0,0,38
52,9,2,13,1,0,38
44,14,2,3,1,15024,38
21,10,4,3,0,0,38
19,8,4,0,1,0,38
26,13,4,3,0,0,38
29,9,2,2,1,0,38
77,10,2,11,1,0,38
37,9,4,2,1,0,38
36,13,2,9,1,0,38
70,14,2,9,1,0,38
23,10,5,2,1,0,38
29,10,5,12,0,0,38
41,10,2,13,1,0,38
21,9,4,0,0,0,38
56,10,2,3,1,0,38
66,9,6,2,0,0,38
42,9,2,2,1,0,38
45,14,2,9,0,0,38
39,9,2,6,1,0,38
25,13,4,9,1,0,21
29,13,4,0,1,0,38
42,9,2,5,1,0,38
32,13,4,0,0,0,38
49,9,2,2,1,7298,38
36,9,4,7,0,0,38
24,10,4,0,0,0,38
38,13,2,9,1,7298,38
43,13,0,11,1,0,38
46,14,2,9,1,15024,38
54,13,6,11,0,0,38
32,10,0,9,1,0,38
21,10,4,7,0,0,38
39,12,4,9,1,0,38
49,10,2,0,0,0,38
39,7,2,7,1,2635,38
19,9,4,7,1,0,38
32,9,2,11,0,0,38
69,9,2,3,1,0,38
40,9,0,6,1,0,38
52,13,2,3,1,0,38
51,14,2,11,1,0,38
35,8,5,6,0,0,38
49,9,2,0,1,0,38
39,3,2,7,1,0,25
37,10,2,12,1,0,38
40,13,2,11,1,0,38
48,13,2,9,1,0,38
25,13,4,9,0,0,38
36,9,2,2,1,3103,38
39,13,2,3,1,0,38
45,10,0,1,1,14344,38
28,9,2,11,1,0,38
47,10,2,5,1,0,38
25,12,2,9,0,0,38
24,9,4,11,1,0,38
37,11,2,2,1,0,38
27,9,1,2,1,0,38
31,10,2,6,1,0,25
45,13,2,9,1,0,38
28,13,4,9,0,2174,38
43,9,2,3,1,0,38
44,9,2,13,1,0,38
46,9,5,0,0,0,38
35,7,4,6,1,0,38
34,10,2,2,1,0,38
53,10,5,2,1,0,38
47,9,2,2,1,0,38
53,9,2,0,0,7688,38
30,13,4,11,1,0,38
64,13,2,3,1,0,38
35,9,4,11,0,0,38
54,10,2,4,1,0,38
38,13,2,3,1,0,38
55,9,0,2,1,0,38
41,10,2,3,1,0,38
48,4,2,2,1,0,38
52,9,2,0,1,0,38
34,9,4,6,1,0,38
57,6,2,2,1,0,38
59,13,2,2,1,15024,38
25,10,2,0,1,0,38
22,9,4,7,0,0,38
31,10,3,7,1,0,38
50,14,0,9,0,0,38
47,9,2,3,0,0,38
35,9,2,2,1,5178,38
37,9,2,9,1,0,38
45,13,2,12,1,0,38
35,13,2,11,1,0,38
35,7,2,2,1,0,38
57,12,4,2,0,8614,38
28,9,2,3,0,0,38
53,7,0,13,1,0,1
35,9,2,2,1,0,38
30,13,2,2,1,0,38
37,13,0,2,1,0,38
39,13,4,0,1,0,38
30,6,2,7,1,0,38
42,13,2,11,1,0,38
27,10,2,3,0,0,38
39,10,4,2,1,0,38
33,9,2,2,1,0,4
47,9,2,11,1,0,38
23,13,4,9,0,0,38
21,9,2,2,1,0,38
20,10,4,5,1,0,38
41,13,2,3,1,0,38
24,13,4,3,0,0,38
62,13,0,9,1,14084,38
52,10,2,8,1,4386,38
25,12,2,5,1,0,22
36,9,0,0,0,0,38
21,9,4,2,1,0,38
37,9,2,2,1,0,38
25,13,4,12,1,0,38
45,13,2,2,1,0,38
58,3,2,6,1,0,21
90,14,4,3,0,0,38
41,9,2,2,1,0,38
40,10,2,11,1,0,38
43,9,4,7,0,0,38
37,13,2,3,1,7298,38
50,9,4,7,0,0,38
28,13,2,9,1,0,38
31,5,4,7,1,0,38
49,9,2,6,1,0,38
44,13,2,2,1,7298,38
42,9,2,2,1,0,38
55,10,0,0,0,0,38
45,7,6,0,0,0,38
34,9,2,2,1,0,38
41,13,2,12,1,0,38
38,9,2,2,1,0,38
25,10,4,3,1,0,2
42,13,0,0,0,0,38
20,9,4,7,1,0,38
54,14,2,9,1,0,38
26,10,2,11,1,0,38
29,11,2,2,1,0,38
34,10,4,2,1,0,38
39,13,2,2,1,0,38
45,10,2,0,0,0,38
49,9,2,9,1,0,38
40,12,0,9,0,0,38
40,5,4,13,1,0,38
41,13,4,9,0,0,38
21,10,4,0,0,0,38
33,10,2,13,1,0,38
51,13,2,9,1,7688,38
38,9,2,0,1,3464,38
43,13,2,10,0,0,29
34,13,2,3,1,0,38
45,9,6,2,0,0,38
47,13,2,3,1,0,38
57,9,2,0,0,0,38
42,11,0,9,0,0,38
51,5,2,13,1,0,38
44,7,0,11,0,0,38
32,9,4,2,1,0,38
32,8,2,5,1,0,38
53,14,2,3,1,0,38
38,13,5,9,1,0,38
55,16,2,9,1,0,18
34,10,4,3,0,0,38
34,10,2,9,1,0,38
51,13,2,3,1,0,38
64,10,6,12,0,0,38
38,13,2,10,1,0,38
44,9,2,2,1,0,38
28,13,2,9,1,0,38
59,10,2,11,1,4064,38
44,9,2,2,1,0,38
39,9,2,6,1,0,38
30,9,2,0,1,0,38
50,13,2,9,1,0,38
46,14,2,9,1,0,38
28,13,2,9,1,0,38
34,12,0,11,1,0,38
36,10,2,2,0,7298,38
46,9,2,0,0,0,10
26,13,0,3,1,0,38
51,7,2,2,1,0,38
24,11,4,11,1,0,34
30,13,2,7,0,0,38
60,9,2,3,1,0,38
44,13,4,0,0,0,38
26,10,4,3,0,0,38
63,10,2,9,1,0,38
24,13,4,11,1,0,38
35,14,4,9,0,0,38
51,9,2,0,0,3411,38
24,9,4,3,1,0,38
31,9,4,0,0,0,38
29,10,2,2,1,0,38
34,13,2,9,1,0,38
45,10,4,4,1,0,38
36,7,2,6,1,0,38
29,9,2,2,1,0,38
43,15,2,5,0,15024,26
55,10,3,0,0,0,38
42,10,0,11,0,0,38
27,13,4,3,0,0,38
37,8,2,4,1,3103,38
36,9,2,10,0,7298,38
41,13,0,3,1,0,38
36,12,2,11,1,0,38
35,11,0,0,0,6849,38
29,9,2,9,1,0,38
30,10,4,2,1,0,38
42,13,2,3,1,0,38
33,10,2,10,1,0,38
50,14,2,9,1,7688,38
44,9,2,0,0,8614,38
37,9,0,2,1,0,38
46,9,2,3,1,0,38
63,6,5,6,1,0,38
30,13,2,9,1,0,38
34,6,5,7,0,0,38
24,9,4,6,0,0,38
55,13,5,2,1,0,38
25,13,4,0,0,0,38
30,9,2,2,1,0,38
32,3,3,2,1,0,7
40,7,4,7,1,0,38
26,9,4,6,1,0,38
46,9,0,2,1,0,38
33,9,2,11,1,0,38
54,9,6,6,1,914,38
45,10,2,2,1,15024,38
45,9,2,11,1,0,36
62,14,2,0,1,0,21
42,10,2,12,1,7688,38
44,9,2,11,1,0,38
42,15,2,3,1,0,38
39,8,2,12,1,0,38
29,11,4,12,1,0,38
58,9,2,3,1,7688,38
26,9,5,0,0,0,38
32,12,2,3,0,0,38
27,9,2,0,0,0,38
46,9,2,7,1,0,38
34,15,2,9,1,0,38
31,9,2,9,1,15024,38
40,4,2,6,1,0,25
32,14,2,9,1,15024,38
29,9,2,2,1,0,38
30,13,4,11,1,0,38
24,9,2,13,1,0,38
38,13,4,9,1,0,38
22,10,4,0,1,0,38
46,13,0,9,0,0,38
62,16,2,3,1,0,38
39,10,0,4,0,0,38
40,13,2,9,1,7688,38
36,5,0,0,0,0,25
33,10,4,9,1,0,38
47,14,2,9,1,15024,38
46,13,2,10,1,0,38
18,10,4,11,0,0,38
34,9,0,11,1,0,38
28,3,4,2,1,0,3
31,13,4,11,0,0,38
43,10,2,4,1,0,38
24,13,3,9,0,0,38
35,10,0,11,1,0,38
73,13,2,11,1,0,38
43,13,2,11,1,0,38
45,9,2,2,1,7688,38
30,9,4,6,0,0,32
62,14,2,9,0,0,38
47,9,0,11,0,0,38
19,10,4,0,1,0,38
45,10,4,2,1,10520,38
40,13,2,0,1,0,38
36,13,4,9,0,0,38
43,14,2,3,1,0,38
34,13,4,11,1,0,38
45,11,2,2,1,15024,38
31,9,2,2,1,0,38
35,13,2,11,1,0,38
19,10,4,0,0,0,38
39,11,2,2,1,0,38
49,10,2,3,1,0,38
32,13,2,9,0,0,38
46,9,0,0,0,0,38
38,10,0,2,1,0,38
46,9,2,0,1,0,38
57,15,2,9,1,0,38
23,7,4,0,1,0,38
60,11,2,2,0,7688,38
52,13,2,9,1,0,38
50,9,0,0,0,0,38
49,9,2,10,1,0,38
57,9,2,13,1,0,38
34,10,2,9,1,4386,38
40,12,0,0,1,0,38
51,9,2,4,1,0,38
24,7,4,4,1,2463,38
36,10,2,2,1,7298,38
39,13,2,1,0,0,29
43,13,0,11,1,0,38
32,13,4,13,1,0,38
46,9,2,3,1,0,38
38,9,0,0,0,0,38
48,10,2,0,0,0,38
35,10,2,2,1,0,38
49,10,0,6,0,0,38
49,4,4,7,1,0,38
28,13,4,7,0,0,38
40,9,2,3,1,0,38
35,14,4,9,1,0,38
41,9,4,11,0,0,38
42,9,2,2,1,0,38
44,9,2,13,1,0,38
45,16,2,9,1,15024,38
59,10,2,3,1,0,38
36,9,2,13,1,0,38
50,13,2,3,1,0,38
54,13,2,9,1,0,38
21,9,4,3,0,0,38
23,13,4,12,0,0,38
30,13,2,3,1,0,38
36,15,4,9,1,0,38
18,5,4,5,1,594,38
33,15,0,9,1,14084,38
40,9,2,3,1,0,38
53,13,2,3,1,0,38
34,9,2,2,1,0,38
37,12,2,6,1,0,38
41,13,2,12,1,0,38
42,7,0,11,1,1506,25
58,13,2,3,1,0,38
54,9,2,6,1,0,38
42,14,2,9,1,0,38
24,9,4,13,0,0,38
55,14,2,3,1,0,38
45,9,2,5,1,0,38
47,9,2,7,1,0,38
65,9,6,0,0,0,38
47,9,2,11,1,0,38
37,12,2,2,1,15024,38
36,10,2,10,1,0,38
19,10,4,11,0,0,38
32,14,2,11,0,0,38
56,9,2,3,0,0,38
47,13,0,3,0,0,38
32,4,2,2,1,0,38
35,10,4,11,0,0,38
33,13,2,6,1,0,6
47,9,2,3,1,0,38
28,9,4,0,1,0,38
17,7,4,2,1,0,38
41,9,2,2,1,0,38
46,9,2,13,1,0,38
46,14,4,9,0,0,38
42,10,2,11,1,0,38
54,9,2,2,1,0,38
50,14,2,9,0,15024,38
51,10,0,11,0,0,38
59,7,2,2,0,7688,36
67,9,5,3,1,0,38
36,9,2,2,1,0,38
49,14,2,3,1,0,38
49,16,2,9,1,0,38
49,13,2,3,1,0,38
34,13,3,10,1,10520,38
31,13,2,11,1,0,38
48,9,0,6,0,0,6
25,13,2,9,1,0,38
46,10,4,3,0,0,38
37,11,2,2,1,0,38
44,12,2,2,1,3103,38
58,9,2,2,1,0,38
23,13,2,9,0,0,38
44,14,2,4,1,0,38
31,12,4,0,1,2202,38
55,9,6,0,0,0,38
39,13,4,3,1,0,38
45,9,0,0,0,0,38
40,13,2,9,1,0,38
54,10,0,0,0,0,38
34,9,4,5,0,7443,38
51,14,4,9,1,0,38
31,13,4,9,0,0,10
61,15,2,9,1,0,8
41,14,2,9,1,0,38
30,11,4,9,0,0,38
39,11,2,2,1,0,38
60,9,6,7,0,0,38
53,15,2,9,0,0,38
32,9,2,2,1,0,38
38,13,2,3,0,0,38
58,6,2,13,1,0,38
32,9,2,11,1,0,16
49,9,2,9,0,99999,38
39,13,4,11,1,0,38
26,9,4,11,0,0,38
26,9,2,2,1,0,38
25,6,4,0,1,0,38
45,9,2,2,1,0,25
21,9,4,2,1,0,38
42,10,2,0,0,0,38
45,14,2,9,1,0,38
22,10,4,11,1,0,38
27,9,2,11,1,0,38
39,13,2,9,1,7688,38
31,9,0,10,1,0,38
25,13,2,3,0,0,38
28,10,0,2,1,0,38
33,13,2,9,1,0,38
57,10,2,11,1,0,38
38,9,2,6,0,0,38
36,10,5,0,1,0,38
47,13,2,3,1,0,38
30,13,4,9,1,0,38
50,10,2,3,1,0,38
57,9,2,2,1,0,38
37,9,2,6,1,3464,38
26,10,2,3,1,7688,38
39,13,4,9,1,0,38
41,9,2,3,1,0,38
62,9,2,0,1,0,38
44,13,2,3,1,0,38
26,10,4,6,1,0,29
57,14,2,11,1,99999,38
59,10,2,3,1,0,38
30,12,4,10,1,0,38
26,4,4,6,1,0,38
35,13,2,11,1,0,38
32,13,0,2,1,0,19
42,16,4,9,0,0,38
64,9,6,0,0,0,38
60,4,2,4,1,0,38
26,9,4,13,1,0,38
51,13,2,11,1,0,38
54,10,4,9,0,0,25
34,9,2,2,1,7688,38
21,10,4,9,1,0,38
36,10,2,6,1,0,38
33,14,2,9,1,0,38
31,11,2,2,1,4386,25
49,10,2,3,1,0,38
58,10,2,3,1,15024,38
36,10,2,0,1,0,38
42,9,6,11,1,0,38
47,9,5,2,1,0,38
30,10,4,7,0,0,38
40,14,2,3,1,15024,38
29,13,4,9,0,0,38
28,9,2,3,1,0,38
28,9,2,2,1,0,38
28,11,2,11,1,0,38
37,10,2,7,0,0,38
50,9,2,4,1,0,38
28,9,4,7,1,0,32
38,10,0,0,0,0,38
42,10,2,2,1,5178,38
26,13,2,11,1,0,18
18,10,4,5,0,0,38
59,13,2,9,1,0,38
64,13,2,3,1,15024,38
51,9,2,2,1,0,38
42,13,2,3,1,0,38
50,10,2,2,1,0,38
26,13,3,2,1,0,38
49,13,2,0,1,0,38
60,9,2,7,1,0,38
38,13,2,9,1,0,38
46,10,2,3,1,0,38
52,10,2,11,1,15024,38
34,14,2,5,1,0,38
43,13,2,3,1,15024,38
52,14,2,9,1,0,38
59,10,2,2,1,0,38
41,11,2,2,1,0,38
45,8,0,2,1,0,38
48,14,2,3,1,0,25
46,11,5,6,0,0,38
46,13,6,12,0,0,38
49,13,2,11,1,0,38
45,13,4,2,1,0,38
31,9,5,2,1,0,38
42,13,2,3,1,0,38
64,9,2,3,1,0,38
53,16,2,9,0,99999,38
60,9,2,10,1,0,38
43,14,2,9,1,0,38
49,13,2,3,1,0,38
39,12,2,2,0,0,38
59,10,2,12,1,0,38
44,5,4,7,0,0,38
50,9,2,13,1,0,32
43,10,4,5,0,1055,38
47,13,2,9,1,0,38
39,9,2,4,1,0,38
32,6,2,5,1,0,38
49,13,2,3,1,0,38
28,10,0,12,1,14344,38
51,9,2,9,1,0,38
23,13,4,3,1,0,38
29,10,2,2,1,0,38
50,14,2,9,1,7688,38
35,10,5,0,1,0,38
35,7,0,5,1,0,38
61,10,2,9,1,7298,38
45,9,5,0,0,0,38
51,13,4,9,1,0,38
52,9,0,2,1,0,38
47,9,0,0,0,0,38
39,9,2,0,0,0,38
49,9,2,9,1,0,38
55,9,2,4,1,0,38
20,9,4,10,1,0,38
45,10,2,7,1,0,38
30,9,0,3,1,4650,38
21,10,4,0,0,0,38
29,6,4,7,1,0,38
33,10,2,2,1,0,38
55,10,0,0,0,0,38
51,4,2,2,1,2961,38
50,10,2,2,1,7688,38
30,13,4,11,1,0,38
20,9,4,11,0,0,38
40,10,2,9,1,0,38
36,10,0,0,1,0,1
60,9,2,12,0,0,38
39,13,5,11,1,0,38
32,6,2,2,1,0,38
36,5,2,5,1,0,38
18,9,4,0,1,0,38
25,12,4,9,1,0,38
30,10,2,6,1,0,38
35,9,2,0,1,0,38
64,6,5,7,0,0,38
28,13,4,12,1,0,38
60,13,2,8,1,0,29
51,14,2,4,0,4787,38
33,14,2,9,0,7688,38
25,13,4,9,0,0,38
25,10,4,7,0,0,38
31,10,2,11,1,15024,38
41,13,0,3,0,0,38
31,13,2,3,0,0,38
36,10,0,7,0,0,38
26,9,2,7,1,0,38
25,11,4,0,0,0,38
41,10,2,11,1,3942,38
44,14,2,9,1,0,38
31,13,2,11,1,0,38
39,9,0,3,0,0,38
25,9,2,13,1,0,38
21,10,4,9,1,0,38
36,16,4,9,1,0,38
48,9,4,12,0,0,22
42,9,2,2,1,0,38
55,13,2,2,1,0,38
31,9,4,7,1,0,38
35,10,3,0,0,0,38
36,9,4,0,1,0,38
42,10,2,3,0,0,38
55,9,2,2,1,0,38
51,13,2,9,1,0,38
50,10,2,3,1,0,10
31,9,2,13,1,0,38
46,13,2,9,1,0,38
28,15,4,9,1,0,38
34,9,0,2,1,0,38
26,13,2,3,0,0,38
37,9,2,9,1,0,38
54,9,2,4,1,0,38
51,10,0,0,1,0,38
44,10,2,3,1,0,38
50,9,0,2,1,0,38
45,16,2,9,1,0,2
19,9,4,11,0,0,38
55,14,2,9,1,0,38
60,12,2,0,1,0,38
39,9,4,7,0,0,38
24,9,2,11,1,0,38
39,13,2,13,1,0,29
29,13,2,9,1,0,38
36,8,2,2,1,0,38
23,13,4,9,0,0,38
34,9,4,0,0,0,38
43,15,2,9,1,15024,38
56,10,2,3,0,7688,38
19,9,4,13,1,0,38
33,9,0,13,0,0,38
43,13,2,11,1,0,38
49,9,2,11,1,0,38
34,9,2,2,1,0,38
37,10,4,0,1,0,38
48,13,2,9,0,0,38
59,10,2,2,1,0,38
21,11,4,2,1,0,38
36,9,2,0,0,0,38
25,13,4,2,1,0,38
33,9,2,6,1,0,25
47,10,2,2,1,0,38
25,13,2,9,1,0,38
79,4,2,0,1,1409,38
51,10,2,3,1,0,38
43,13,0,11,1,0,38
26,15,2,9,1,0,38
31,9,2,0,0,0,38
53,9,2,2,1,0,7
39,5,2,4,1,0,4
27,10,4,0,0,0,38
76,5,2,9,1,0,38
47,9,2,2,1,0,38
61,9,6,9,0,0,38
45,13,2,3,1,0,38
51,9,2,11,1,0,38
41,10,2,11,1,0,38
41,10,2,11,1,0,38
49,14,2,0,1,0,23
31,9,4,5,0,0,38
41,14,2,3,1,0,38
30,9,3,0,0,0,38
44,14,2,9,1,7298,38
38,8,2,5,1,0,38
23,13,4,5,0,0,4
28,10,4,3,1,0,38
69,9,2,10,1,0,38
41,9,2,2,0,14344,38
29,10,4,11,0,0,38
50,13,0,3,1,0,38
59,14,2,9,1,0,38
60,14,0,9,1,0,38
62,9,2,2,1,0,38
34,13,4,3,1,0,38
54,6,0,7,0,0,38
50,9,2,13,1,0,38
33,13,2,9,1,0,38
36,13,2,9,0,0,38
47,13,2,9,0,0,38
29,9,4,2,1,0,38
36,9,2,12,0,7298,38
42,10,2,12,1,0,38
33,11,5,0,0,0,38
21,11,4,10,1,0,38
54,10,0,0,1,0,38
34,10,2,12,1,3103,38
48,10,2,13,1,0,38
49,10,2,11,1,0,38
38,11,2,11,1,0,9
50,13,2,9,1,0,38
21,10,4,10,1,0,38
50,16,0,9,1,10520,38
38,13,2,3,1,0,38
41,9,2,12,1,0,38
51,11,0,9,0,0,38
30,13,2,10,1,0,38
23,10,4,0,0,0,38
61,13,2,9,1,0,38
31,9,2,6,1,0,38
35,6,0,6,1,0,38
56,13,2,4,1,0,30
46,13,2,3,1,0,38
62,4,2,0,1,0,38
44,9,2,2,1,0,38
28,13,2,3,0,0,38
34,10,0,3,1,0,38
33,14,2,9,1,0,38
49,13,0,0,1,0,38
45,10,2,9,1,0,38
63,6,2,3,1,6418,38
42,14,0,9,0,0,38
38,9,2,3,1,0,38
27,5,4,7,1,0,25
54,14,2,11,1,0,38
61,10,2,9,1,7298,38
36,13,2,3,1,0,38
47,10,2,3,1,0,38
56,16,2,9,1,0,38
65,10,4,9,0,0,38
29,10,2,2,1,0,38
67,9,2,3,1,0,38
33,5,4,7,1,0,7
49,11,0,0,0,0,38
36,12,2,3,1,0,38
20,9,4,5,1,0,38
32,9,2,5,1,2829,38
35,5,2,7,1,0,25
46,15,2,9,1,15024,38
23,10,4,11,0,0,38
40,9,2,2,1,0,38
44,9,2,11,0,0,38
54,10,2,10,1,0,38
23,9,0,7,0,0,38
28,13,4,9,1,13550,38
43,10,2,3,1,0,38
27,13,4,9,1,0,38
43,9,0,7,0,0,38
33,6,0,2,1,0,8
59,13,2,11,1,15024,38
23,9,4,2,1,0,38
37,11,0,9,0,14344,30
31,13,2,0,0,0,38
23,11,4,2,1,0,38
37,9,2,3,1,0,38
27,8,4,6,1,0,38
61,10,2,3,0,0,38
20,10,4,0,0,0,38
39,13,2,3,1,0,38
54,9,6,11,0,0,38
37,9,2,10,1,0,38
50,13,2,10,1,0,38
32,9,2,2,0,7688,38
37,10,2,5,1,0,38
39,9,2,2,0,7298,38
28,9,2,2,1,0,38
27,10,4,10,1,0,38
23,6,4,2,0,0,38
33,11,2,12,1,0,38
48,9,6,0,0,0,38
60,13,2,11,1,0,38
34,13,2,9,1,0,38
46,13,2,9,1,0,38
62,13,2,3,1,0,38
40,13,0,2,1,0,38
41,9,2,13,1,0,38
17,6,4,7,0,0,38
49,8,4,13,1,0,38
43,11,2,2,1,0,38
25,6,2,6,1,0,12
33,12,2,5,1,0,38
48,7,2,3,1,0,38
65,13,2,3,1,10605,38
57,9,2,2,1,15024,38
20,9,4,5,1,0,38
37,6,2,5,1,0,38
30,4,4,2,1,0,38
46,12,2,2,1,0,1
44,12,2,9,1,0,38
26,9,2,6,1,0,38
32,9,2,5,1,0,38
44,9,2,2,1,0,38
18,9,4,7,0,0,38
60,13,2,3,1,0,38
37,9,2,2,1,0,38
59,9,0,2,1,0,38
47,13,2,10,1,0,38
59,2,2,6,1,0,25
37,11,2,0,1,0,38
39,9,5,2,1,0,38
31,13,4,3,1,0,38
45,10,0,0,0,0,38
27,9,2,2,1,0,38
63,15,2,9,1,15024,38
59,11,0,9,1,0,38
43,10,2,3,1,0,38
29,14,2,11,1,7298,38
39,11,2,9,1,0,38
24,10,4,6,1,8614,38
40,13,6,3,0,0,38
41,9,2,6,1,2885,38
41,10,2,3,1,0,38
41,9,4,0,0,0,38
30,13,2,9,0,7688,38
33,6,2,13,1,0,38
49,12,2,11,1,0,38
32,13,2,3,1,0,38
29,13,4,12,0,0,38
40,16,2,9,1,0,38
51,14,2,3,1,0,38
71,9,6,0,0,0,38
31,9,4,11,0,0,38
38,13,2,9,1,0,8
47,10,2,0,1,0,38
40,13,2,9,0,0,38
40,11,2,3,1,0,38
27,14,4,9,1,0,38
44,14,2,3,1,0,38
32,10,0,3,0,0,38
40,9,4,11,1,0,38
51,9,2,10,1,0,38
49,10,2,9,1,0,38
36,9,2,11,0,7688,38
28,7,2,13,1,0,38
56,6,0,0,0,0,38
30,12,4,11,0,4787,38
33,9,4,0,0,0,38
36,12,2,3,0,0,38
54,10,2,10,1,0,38
65,10,0,0,0,0,38
40,9,2,3,0,0,38
53,9,2,3,1,0,38
36,11,4,10,1,0,38
43,14,2,3,1,0,38
40,9,2,3,1,7688,38
45,9,4,13,1,3325,38
33,9,0,3,0,0,38
54,9,3,3,0,0,38
30,13,2,3,1,0,38
29,10,2,13,1,0,38
42,9,0,0,0,0,38
46,10,2,2,1,15024,38
44,11,2,2,1,0,38
33,7,2,2,1,0,38
20,10,4,0,0,0,38
41,10,2,11,1,0,38
41,13,4,9,0,0,38
30,13,4,3,1,0,38
26,13,4,11,1,0,38
29,9,2,11,1,0,38
54,13,1,11,1,0,38
69,11,2,3,1,20051,38
44,13,2,9,1,0,38
42,10,0,3,0,0,38
52,13,2,3,1,0,38
35,13,2,3,1,0,38
38,10,2,5,1,7688,38
51,9,2,0,1,0,38
38,13,2,3,1,7298,38
32,10,2,11,1,0,38
48,5,0,11,0,0,38
36,9,2,7,1,0,38
23,13,2,3,1,0,38
41,10,2,0,1,0,38
46,14,2,3,1,0,38
40,13,0,0,0,0,38
43,14,2,3,1,0,38
32,13,4,9,1,0,38
46,3,2,2,0,0,21
51,10,4,3,0,8614,38
35,13,2,11,1,0,38
28,11,4,11,1,0,38
58,13,2,3,1,0,38
