ID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year
28806,2750.0,2750.0,2750.0, 36 months,10.42,89.28,5 years,RENT,25872.0,Source Verified,Current,n,debt_consolidation,SD,16.56,0.0,675.0,679.0,1.0,5.0,0.0,158.0,4.3,10.0,w,1632.6,1632.6,1426.89,1426.89,1117.4,309.49,0.0,0.0,0.0,89.28,699.0,695.0,0.0,1.0,Individual,0.0,488.0,17061.0,3700.0,6.0,3412.0,3242.0,4.6,0.0,0.0,20.0,141.0,2.0,2.0,0.0,13.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,4.0,7.0,2.0,5.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,0.0,21570.0,17061.0,3400.0,17870.0,N,Cash,N,10,2017,1,2006,2,2019,2,2019
59046,6500.0,6500.0,6500.0, 36 months,11.55,214.5,7 years,RENT,120000.0,Source Verified,Current,n,credit_card,FL,8.26,0.0,695.0,699.0,0.0,3.0,0.0,18098.0,83.0,10.0,w,5566.16,5566.16,1282.83,1282.83,933.84,348.99,0.0,0.0,0.0,214.5,679.0,675.0,0.0,1.0,Individual,0.0,0.0,22343.0,21800.0,1.0,7448.0,3702.0,83.0,0.0,0.0,73.0,158.0,27.0,19.0,0.0,27.0,12.0,0.0,2.0,2.0,2.0,2.0,6.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29800.0,22343.0,21800.0,8000.0,N,Cash,N,8,2018,5,2005,2,2019,2,2019
91958,2500.0,2500.0,2500.0, 36 months,13.56,84.92,2 years,OWN,37000.0,Not Verified,Current,n,debt_consolidation,OH,17.26,0.0,690.0,694.0,1.0,9.0,0.0,2094.0,32.7,31.0,f,2269.45,2269.45,337.8,337.8,230.55,107.25,0.0,0.0,0.0,84.92,704.0,700.0,0.0,1.0,Individual,0.0,282.0,157370.0,6400.0,7.0,17486.0,2391.0,20.3,0.0,0.0,168.0,74.0,2.0,2.0,0.0,6.0,6.0,1.0,2.0,5.0,2.0,2.0,24.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,169584.0,157370.0,3000.0,163184.0,N,Cash,N,10,2018,10,2004,2,2019,2,2019
47560,16425.0,16425.0,16425.0, 60 months,25.57,487.6,5 years,MORTGAGE,55000.0,Source Verified,Current,n,debt_consolidation,KY,11.91,0.0,660.0,664.0,1.0,13.0,0.0,14958.0,70.2,32.0,w,2291.04,2291.04,26818.0,26818.0,14133.96,12684.04,0.0,0.0,0.0,487.6,564.0,560.0,0.0,1.0,Individual,0.0,0.0,191431.0,21300.0,8.0,15953.0,113.0,98.9,0.0,0.0,153.0,114.0,9.0,4.0,2.0,16.0,5.0,1.0,4.0,7.0,4.0,6.0,12.0,9.0,17.0,7.0,13.0,0.0,0.0,0.0,4.0,92.9,100.0,0.0,0.0,201525.0,26050.0,10100.0,14625.0,N,Cash,N,7,2014,10,2001,2,2019,2,2019
83462,5300.0,5300.0,5300.0, 36 months,7.34,164.48,9 years,OWN,42000.0,Source Verified,Current,n,other,KY,13.0,0.0,800.0,804.0,0.0,7.0,0.0,1664.0,9.8,13.0,f,3660.84,3660.84,1971.6,1971.6,1639.16,332.44,0.0,0.0,0.0,164.48,784.0,780.0,0.0,1.0,Individual,0.0,0.0,26908.0,16900.0,5.0,3844.0,2400.0,40.0,0.0,0.0,139.0,168.0,13.0,7.0,2.0,25.0,1.0,0.0,2.0,3.0,2.0,4.0,2.0,5.0,9.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,61671.0,12567.0,4000.0,13535.0,N,Cash,N,2,2018,2,2004,2,2019,2,2019
47688,31200.0,31200.0,31200.0, 60 months,26.3,939.7,10+ years,MORTGAGE,102000.0,Verified,Current,n,debt_consolidation,SC,22.53,3.0,670.0,674.0,3.0,14.0,0.0,8627.0,21.7,42.0,w,25251.82,25251.82,17808.71,17808.71,5948.18,11860.53,0.0,0.0,0.0,939.7,639.0,635.0,0.0,1.0,Individual,0.0,0.0,202990.0,39800.0,8.0,14499.0,7933.0,0.8,0.0,0.0,136.0,314.0,2.0,2.0,2.0,50.0,2.0,3.0,1.0,5.0,2.0,2.0,28.0,7.0,12.0,5.0,14.0,0.0,0.0,2.0,6.0,88.1,0.0,0.0,0.0,264602.0,59588.0,8000.0,74775.0,N,Cash,N,7,2017,5,1991,2,2019,2,2019
879,3000.0,3000.0,3000.0, 36 months,12.62,100.54,10+ years,RENT,54000.0,Not Verified,Current,n,other,CA,4.2,0.0,680.0,684.0,2.0,8.0,1.0,3481.0,35.5,11.0,f,1691.17,1691.17,1716.47,1716.47,1308.83,407.64,0.0,0.0,0.0,100.54,654.0,650.0,0.0,1.0,Individual,0.0,0.0,3931.0,9800.0,7.0,491.0,1306.0,59.2,0.0,0.0,109.0,26.0,4.0,4.0,0.0,11.0,0.0,0.0,2.0,7.0,2.0,2.0,2.0,7.0,8.0,7.0,8.0,0.0,0.0,0.0,6.0,100.0,0.0,1.0,0.0,10250.0,3931.0,3200.0,0.0,N,Cash,N,9,2017,8,2008,1,2019,2,2019
44302,12000.0,12000.0,12000.0, 36 months,10.99,392.81,10+ years,MORTGAGE,140000.0,Source Verified,Fully Paid,n,credit_card,KY,15.91,0.0,710.0,714.0,0.0,9.0,0.0,16504.0,72.4,20.0,w,0.0,0.0,13551.33,13551.33,12000.0,1551.33,0.0,0.0,0.0,7266.37,664.0,660.0,0.0,1.0,Individual,0.0,0.0,44973.0,22800.0,4.0,4997.0,133.0,98.8,0.0,0.0,90.0,212.0,7.0,7.0,2.0,13.0,7.0,0.0,2.0,5.0,2.0,4.0,5.0,6.0,11.0,5.0,9.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,84318.0,44973.0,10800.0,56964.0,N,Cash,N,10,2013,2,1996,3,2015,4,2015
64045,8000.0,8000.0,7950.0, 36 months,10.49,259.99,1 year,MORTGAGE,48000.0,Source Verified,Current,n,debt_consolidation,MO,16.7,0.0,705.0,709.0,0.0,8.0,1.0,3888.0,41.8,19.0,f,0.0,0.0,9284.2699001114,9226.24,8000.0,1284.27,0.0,0.0,0.0,2260.09,739.0,735.0,0.0,1.0,Individual,0.0,0.0,159422.0,9300.0,5.0,22775.0,996.0,65.7,0.0,0.0,177.0,248.0,6.0,4.0,1.0,16.0,14.0,0.0,1.0,3.0,2.0,4.0,9.0,5.0,9.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,1.0,0.0,172494.0,76918.0,2900.0,76726.0,N,Cash,N,10,2016,2,1996,2,2019,2,2019
66950,7000.0,7000.0,7000.0, 36 months,9.49,224.2,1 year,OWN,30000.0,Source Verified,Fully Paid,n,debt_consolidation,CO,5.16,0.0,685.0,689.0,0.0,15.0,0.0,4086.0,33.5,18.0,w,0.0,0.0,7866.06,7866.06,7000.0,866.06,0.0,0.0,0.0,3185.75,699.0,695.0,0.0,1.0,Individual,0.0,0.0,45057.0,12200.0,6.0,3004.0,2755.0,44.9,0.0,0.0,81.0,115.0,5.0,5.0,0.0,5.0,8.0,0.0,1.0,3.0,3.0,4.0,10.0,7.0,8.0,3.0,15.0,0.0,0.0,0.0,2.0,77.8,33.3,0.0,0.0,47262.0,45057.0,5000.0,35062.0,N,Cash,N,6,2016,11,2006,3,2018,3,2018
64461,2675.0,2675.0,2675.0, 36 months,17.57,96.14,10+ years,RENT,160000.0,Not Verified,Fully Paid,n,debt_consolidation,NY,5.46,0.0,665.0,669.0,1.0,7.0,3.0,702.0,18.5,28.0,w,0.0,0.0,2862.3673798615005,2862.37,2675.0,187.37,0.0,0.0,0.0,2477.81,654.0,650.0,0.0,1.0,Individual,0.0,0.0,22197.0,3800.0,7.0,3171.0,898.0,43.9,0.0,0.0,144.0,182.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,10.0,10.0,5.0,13.0,3.0,7.0,0.0,0.0,0.0,4.0,90.5,33.3,2.0,1.0,28228.0,22197.0,1600.0,24428.0,N,Cash,N,5,2014,2,1999,10,2014,2,2015
13962,35000.0,35000.0,35000.0, 36 months,14.99,1213.12,10+ years,MORTGAGE,50000.0,Verified,Current,n,debt_consolidation,NJ,15.67,2.0,675.0,679.0,0.0,6.0,2.0,4491.0,35.4,10.0,f,14473.36,14473.36,27932.88,27932.88,20526.64,7406.24,0.0,0.0,0.0,1213.12,664.0,660.0,0.0,1.0,Joint App,0.0,0.0,516534.0,12700.0,4.0,86089.0,320.0,92.9,0.0,0.0,79.0,103.0,10.0,10.0,2.0,10.0,7.0,0.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,2.0,80.0,100.0,1.0,0.0,544324.0,28200.0,4500.0,25663.0,N,Cash,N,3,2017,7,2008,2,2019,2,2019
79303,7500.0,7500.0,7500.0, 36 months,11.53,247.43,2 years,RENT,25000.0,Source Verified,Fully Paid,n,major_purchase,CA,14.79,0.0,680.0,684.0,0.0,8.0,0.0,6952.0,90.3,12.0,f,0.0,0.0,8897.7447084337,8897.74,7500.0,1397.74,0.0,0.0,0.0,247.3,684.0,680.0,0.0,1.0,Individual,0.0,0.0,19350.0,7700.0,0.0,2419.0,148.0,97.9,0.0,0.0,87.0,91.0,26.0,26.0,0.0,26.0,11.0,0.0,5.0,5.0,5.0,6.0,4.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,17793.0,19350.0,7100.0,10093.0,N,Cash,N,1,2015,6,2007,1,2018,2,2019
57110,10000.0,10000.0,10000.0, 36 months,10.07,323.01,10+ years,RENT,68350.0,Source Verified,Current,n,credit_card,VA,14.96,7.0,670.0,674.0,1.0,10.0,0.0,2971.0,30.6,20.0,w,7516.73,7516.73,3224.51,3224.51,2483.27,741.24,0.0,0.0,0.0,323.01,644.0,640.0,0.0,1.0,Individual,0.0,0.0,60406.0,9700.0,6.0,6041.0,4933.0,10.3,1.0,0.0,164.0,145.0,1.0,1.0,0.0,6.0,6.0,5.0,2.0,5.0,3.0,4.0,9.0,7.0,11.0,5.0,10.0,0.0,0.0,3.0,4.0,55.0,0.0,0.0,0.0,79690.0,60406.0,5500.0,69990.0,N,Cash,N,4,2018,8,2004,2,2019,2,2019
87905,12000.0,12000.0,12000.0, 60 months,15.61,289.34,2 years,RENT,38700.0,Not Verified,Fully Paid,n,debt_consolidation,CO,37.89,3.0,665.0,669.0,0.0,9.0,1.0,2644.0,26.4,15.0,f,0.0,0.0,16429.4970145853,16429.5,12000.0,4429.5,0.0,0.0,0.0,6023.67,709.0,705.0,0.0,1.0,Individual,0.0,231.0,54406.0,10000.0,4.0,6045.0,5467.0,31.7,0.0,0.0,111.0,538.0,19.0,12.0,1.0,19.0,12.0,1.0,3.0,4.0,3.0,3.0,9.0,5.0,5.0,4.0,9.0,0.0,0.0,2.0,1.0,71.4,33.3,1.0,0.0,75726.0,54406.0,8000.0,65726.0,N,Cash,N,9,2015,11,1970,10,2018,10,2018
87851,10000.0,10000.0,10000.0, 36 months,7.84,312.63,8 years,ANY,72000.0,Not Verified,Current,n,other,WV,20.17,0.0,735.0,739.0,0.0,12.0,0.0,20881.0,25.9,32.0,w,8747.25,8747.25,1554.44,1554.44,1252.75,301.69,0.0,0.0,0.0,312.63,719.0,715.0,0.0,1.0,Individual,0.0,0.0,40400.0,80500.0,6.0,3367.0,50280.0,23.5,0.0,0.0,109.0,183.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,5.0,9.0,12.0,9.0,20.0,5.0,12.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,107915.0,40400.0,65700.0,27415.0,N,Cash,N,9,2018,6,2003,2,2019,2,2019
79673,6325.0,6325.0,6325.0, 36 months,14.16,216.67,3 years,MORTGAGE,24000.0,Verified,Charged Off,n,debt_consolidation,CA,18.02,1.0,680.0,684.0,0.0,3.0,0.0,1276.0,35.4,12.0,f,0.0,0.0,216.67,216.67,142.03,74.64,0.0,0.0,0.0,216.67,654.0,650.0,0.0,1.0,Individual,0.0,86.0,8702.0,3600.0,1.0,2901.0,59.0,92.6,0.0,0.0,68.0,163.0,10.0,10.0,0.0,10.0,7.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,80.0,100.0,0.0,0.0,17019.0,8702.0,800.0,13419.0,N,Cash,N,4,2014,8,2000,5,2014,2,2019
78056,9000.0,9000.0,9000.0, 36 months,7.97,281.91,5 years,MORTGAGE,75550.0,Source Verified,Current,n,credit_card,ID,9.67,1.0,680.0,684.0,0.0,6.0,1.0,5808.0,36.3,10.0,w,5263.19,5263.19,4506.58,4506.58,3736.81,769.77,0.0,0.0,0.0,281.91,564.0,560.0,0.0,1.0,Individual,0.0,0.0,185463.0,16000.0,4.0,30911.0,8869.0,19.4,0.0,0.0,122.0,150.0,0.0,0.0,1.0,0.0,17.0,0.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0,90.0,0.0,1.0,0.0,199141.0,33749.0,11000.0,27941.0,N,Cash,N,10,2017,3,2005,2,2019,2,2019
75484,7000.0,7000.0,7000.0, 36 months,7.89,219.0,10+ years,MORTGAGE,150000.0,Source Verified,Fully Paid,n,car,NY,8.86,0.0,660.0,664.0,1.0,10.0,1.0,105446.0,77.8,21.0,f,0.0,0.0,7880.9104016526,7880.91,7000.0,880.91,0.0,0.0,0.0,218.98,669.0,665.0,0.0,1.0,Individual,0.0,0.0,434429.0,108800.0,5.0,43443.0,734.0,51.1,1.0,0.0,122.0,403.0,6.0,6.0,2.0,89.0,6.0,5.0,2.0,5.0,2.0,7.0,7.0,5.0,12.0,5.0,10.0,0.0,0.0,0.0,3.0,65.0,50.0,0.0,0.0,445831.0,157034.0,1500.0,54146.0,N,Cash,N,5,2015,10,1981,5,2018,2,2019
47423,15000.0,15000.0,15000.0, 36 months,7.35,465.57,7 years,RENT,72000.0,Not Verified,Fully Paid,n,debt_consolidation,AZ,1.73,1.0,705.0,709.0,0.0,7.0,1.0,2985.0,10.9,14.0,w,0.0,0.0,16267.5681659403,16267.57,15000.0,1267.57,0.0,0.0,0.0,7911.41,724.0,720.0,0.0,1.0,Individual,0.0,1056.0,2985.0,27500.0,3.0,426.0,18265.0,13.0,0.0,0.0,147.0,421.0,9.0,9.0,0.0,12.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,7.0,9.0,4.0,7.0,0.0,0.0,0.0,2.0,92.9,0.0,1.0,0.0,27500.0,2985.0,21000.0,0.0,N,Cash,N,8,2017,7,1982,2,2019,2,2019
66012,5000.0,5000.0,5000.0, 36 months,10.49,162.49,10+ years,MORTGAGE,56000.0,Not Verified,Current,n,home_improvement,TN,30.58,5.0,685.0,689.0,0.0,12.0,0.0,19684.0,79.4,28.0,f,1988.52,1988.52,3731.44,3731.44,3011.48,719.96,0.0,0.0,0.0,162.49,749.0,745.0,0.0,1.0,Individual,0.0,139.0,145680.0,24800.0,0.0,12140.0,3518.0,82.5,0.0,0.0,163.0,335.0,28.0,28.0,5.0,52.0,12.0,0.0,7.0,10.0,7.0,12.0,4.0,10.0,19.0,10.0,12.0,0.0,0.0,0.0,0.0,81.5,71.4,0.0,0.0,184861.0,21208.0,20100.0,20000.0,N,Cash,N,3,2017,4,1989,2,2019,2,2019
49064,20000.0,20000.0,20000.0, 36 months,7.89,625.72,10+ years,MORTGAGE,84000.0,Not Verified,Fully Paid,n,credit_card,TX,17.8,0.0,730.0,734.0,0.0,14.0,1.0,18499.0,46.8,23.0,w,0.0,0.0,22521.790045849903,22521.79,20000.0,2521.79,0.0,0.0,0.0,0.26,724.0,720.0,0.0,1.0,Individual,0.0,0.0,192550.0,39500.0,5.0,13754.0,16804.0,50.3,0.0,0.0,157.0,215.0,5.0,5.0,2.0,5.0,2.0,0.0,5.0,8.0,5.0,7.0,8.0,8.0,13.0,8.0,14.0,0.0,0.0,0.0,3.0,100.0,20.0,1.0,0.0,247049.0,87700.0,33800.0,77774.0,N,Cash,N,9,2015,10,1997,10,2018,2,2019
62298,14000.0,14000.0,14000.0, 60 months,15.99,340.38,2 years,RENT,85600.0,Verified,Fully Paid,n,debt_consolidation,NJ,14.87,0.0,680.0,684.0,0.0,11.0,0.0,10126.0,65.3,26.0,w,0.0,0.0,17126.615024875402,17126.62,14000.0,3126.62,0.0,0.0,0.0,11365.03,684.0,680.0,0.0,1.0,Individual,0.0,0.0,22848.0,15500.0,5.0,2077.0,1511.0,85.3,0.0,0.0,128.0,163.0,3.0,3.0,2.0,3.0,17.0,3.0,3.0,7.0,4.0,8.0,9.0,9.0,15.0,7.0,11.0,0.0,0.0,0.0,3.0,76.9,50.0,0.0,0.0,39891.0,22848.0,10300.0,24391.0,N,Cash,N,0,2017,5,2003,6,2018,2,2019
78708,6000.0,6000.0,6000.0, 36 months,9.99,193.58,9 years,RENT,85000.0,Source Verified,Fully Paid,n,debt_consolidation,AZ,21.63,0.0,660.0,664.0,0.0,21.0,1.0,26926.0,73.2,36.0,w,0.0,0.0,6847.4480212035,6847.45,6000.0,847.45,0.0,0.0,0.0,2398.44,699.0,695.0,0.0,1.0,Individual,0.0,6432.0,52159.0,36800.0,8.0,2484.0,2910.0,85.1,0.0,0.0,153.0,238.0,3.0,3.0,1.0,3.0,15.0,1.0,15.0,19.0,16.0,19.0,9.0,20.0,26.0,19.0,21.0,0.0,0.0,0.0,1.0,94.3,75.0,0.0,0.0,68883.0,52159.0,19500.0,32083.0,N,Cash,N,9,2015,11,1995,9,2017,2,2019
7773,10775.0,10775.0,10775.0, 60 months,19.52,282.61,2 years,RENT,30000.0,Source Verified,Charged Off,n,debt_consolidation,SC,21.79,0.0,675.0,679.0,1.0,8.0,0.0,5960.0,42.9,10.0,w,0.0,0.0,11705.53,11705.53,5779.71,5230.4,0.0,695.42,125.1756,282.61,499.0,0.0,0.0,1.0,Individual,0.0,0.0,8792.0,13900.0,8.0,1099.0,5506.0,46.5,0.0,0.0,40.0,28.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,5.0,3.0,3.0,2.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,4.0,100.0,66.7,0.0,0.0,25957.0,8792.0,10300.0,12057.0,N,Cash,N,3,2015,11,2011,7,2018,0,2019
64236,18000.0,18000.0,18000.0, 36 months,11.55,594.0,10+ years,MORTGAGE,60000.0,Not Verified,Fully Paid,n,credit_card,IN,17.76,0.0,670.0,674.0,0.0,13.0,0.0,12364.0,65.4,17.0,f,0.0,0.0,21383.8391896379,21383.84,18000.0,3383.84,0.0,0.0,0.0,593.83,704.0,700.0,0.0,1.0,Individual,0.0,1162.0,82789.0,18900.0,3.0,7526.0,377.0,94.8,0.0,0.0,87.0,205.0,11.0,11.0,3.0,11.0,11.0,0.0,3.0,7.0,4.0,4.0,4.0,10.0,10.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,108027.0,30326.0,7200.0,33327.0,N,Cash,N,6,2013,7,1996,6,2016,2,2019
43239,30000.0,30000.0,30000.0, 36 months,19.52,1107.59,2 years,MORTGAGE,170000.0,Source Verified,Charged Off,n,debt_consolidation,IL,22.73,2.0,670.0,674.0,0.0,15.0,0.0,166416.0,84.6,38.0,w,0.0,0.0,12471.27,12471.27,4543.69,3209.44,55.38,4662.76,46.6276,2270.56,569.0,565.0,0.0,1.0,Individual,0.0,0.0,535334.0,178600.0,4.0,35689.0,2299.0,96.1,0.0,0.0,210.0,321.0,19.0,19.0,5.0,73.0,19.0,0.0,7.0,11.0,7.0,13.0,9.0,12.0,23.0,11.0,15.0,0.0,0.0,0.0,0.0,94.4,100.0,0.0,0.0,607773.0,216444.0,59500.0,100505.0,N,Cash,N,7,2014,7,1987,2,2015,9,2016
21249,22000.0,22000.0,22000.0, 60 months,14.49,517.51,3 years,RENT,49712.0,Source Verified,Current,n,credit_card,PA,22.97,0.0,685.0,689.0,1.0,6.0,0.0,12380.0,45.3,13.0,w,1016.35,1016.35,30015.58,30015.58,20983.65,9031.93,0.0,0.0,0.0,517.51,699.0,695.0,0.0,1.0,Individual,0.0,0.0,36250.0,27300.0,1.0,6042.0,14920.0,45.3,0.0,0.0,22.0,109.0,30.0,22.0,0.0,37.0,5.0,0.0,3.0,3.0,5.0,10.0,1.0,5.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,62840.0,36250.0,27300.0,35540.0,N,Cash,N,4,2014,3,2005,2,2019,2,2019
86100,3500.0,3500.0,3500.0, 36 months,14.65,120.73,10+ years,MORTGAGE,75000.0,Verified,Fully Paid,n,debt_consolidation,PA,22.21,0.0,680.0,684.0,2.0,11.0,0.0,33672.0,94.3,53.0,w,0.0,0.0,4244.2353668000005,4244.24,3500.0,744.24,0.0,0.0,0.0,1581.51,699.0,695.0,0.0,1.0,Individual,0.0,0.0,238697.0,35700.0,11.0,23870.0,57.0,98.8,0.0,0.0,148.0,423.0,3.0,3.0,7.0,3.0,3.0,6.0,1.0,6.0,1.0,6.0,25.0,7.0,21.0,6.0,11.0,0.0,0.0,0.0,6.0,83.0,100.0,0.0,0.0,260362.0,82237.0,4800.0,52662.0,N,Cash,N,7,2015,3,1980,6,2017,10,2018
32000,2500.0,2500.0,2500.0, 36 months,15.59,87.39,8 years,RENT,35000.0,Not Verified,Fully Paid,n,other,CA,12.93,1.0,665.0,669.0,1.0,9.0,0.0,6931.0,46.8,12.0,w,0.0,0.0,3141.590559648,3141.59,2500.0,641.59,0.0,0.0,0.0,87.27,584.0,580.0,0.0,1.0,Individual,0.0,103.0,6931.0,14800.0,9.0,770.0,3233.0,46.1,0.0,0.0,50.0,35.0,5.0,5.0,0.0,5.0,5.0,0.0,2.0,9.0,2.0,2.0,2.0,9.0,10.0,9.0,9.0,0.0,0.0,0.0,1.0,91.7,50.0,0.0,0.0,14800.0,6931.0,6000.0,0.0,N,Cash,N,10,2014,8,2010,10,2017,1,2018
84288,38000.0,38000.0,38000.0, 60 months,12.73,859.38,10+ years,MORTGAGE,135000.0,Source Verified,Current,n,debt_consolidation,WA,9.39,2.0,680.0,684.0,0.0,10.0,0.0,23826.0,67.1,22.0,w,34702.7,34702.7,5961.91,5961.91,3297.3,2664.61,0.0,0.0,0.0,859.38,759.0,755.0,0.0,1.0,Individual,0.0,0.0,542394.0,35500.0,1.0,54239.0,11420.0,66.2,0.0,0.0,171.0,157.0,29.0,20.0,3.0,29.0,21.0,0.0,6.0,7.0,7.0,10.0,7.0,8.0,12.0,7.0,10.0,0.0,0.0,0.0,0.0,90.9,14.3,0.0,0.0,577619.0,36700.0,33800.0,22119.0,N,Cash,N,7,2018,4,2004,2,2019,2,2019
70028,8000.0,8000.0,8000.0, 36 months,21.85,304.91,10+ years,MORTGAGE,100000.0,Verified,Fully Paid,n,credit_card,CA,14.29,1.0,665.0,669.0,1.0,6.0,0.0,4964.0,90.3,34.0,w,0.0,0.0,8590.219788406,8590.22,8000.0,590.22,0.0,0.0,0.0,7694.91,659.0,655.0,0.0,1.0,Individual,0.0,0.0,463690.0,5500.0,4.0,77282.0,536.0,90.3,0.0,0.0,17.0,236.0,43.0,1.0,10.0,43.0,1.0,6.0,2.0,2.0,2.0,15.0,3.0,2.0,21.0,2.0,6.0,0.0,0.0,1.0,2.0,82.4,50.0,0.0,0.0,474087.0,27477.0,5500.0,24907.0,N,Cash,N,5,2018,9,1998,10,2018,2,2019
97502,10000.0,10000.0,10000.0, 60 months,14.08,233.1,< 1 year,MORTGAGE,100.0,Not Verified,Fully Paid,n,credit_card,ID,999.0,0.0,720.0,724.0,0.0,7.0,0.0,7960.0,54.1,35.0,w,0.0,0.0,11633.774082563,11633.77,10000.0,1633.77,0.0,0.0,0.0,8378.19,789.0,785.0,0.0,1.0,Joint App,0.0,0.0,244036.0,14700.0,5.0,34862.0,6741.0,52.5,0.0,0.0,125.0,172.0,13.0,7.0,3.0,13.0,11.0,0.0,2.0,3.0,2.0,6.0,24.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,258026.0,56126.0,14200.0,53095.0,N,Cash,N,6,2017,1,2003,9,2018,9,2018
43498,40000.0,40000.0,40000.0, 60 months,13.67,923.91,3 years,MORTGAGE,92000.0,Verified,Current,n,debt_consolidation,VA,25.49,0.0,745.0,749.0,0.0,10.0,0.0,21391.0,60.3,32.0,w,21369.76,21369.76,30530.81,30530.81,18630.24,11900.57,0.0,0.0,0.0,923.91,754.0,750.0,0.0,1.0,Individual,0.0,0.0,339796.0,35500.0,5.0,33980.0,13876.0,59.4,0.0,0.0,129.0,289.0,5.0,5.0,5.0,5.0,9.0,0.0,2.0,3.0,3.0,15.0,10.0,4.0,17.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,390505.0,86219.0,34200.0,91505.0,N,Cash,N,5,2016,3,1992,2,2019,2,2019
9960,10000.0,10000.0,10000.0, 36 months,16.99,356.48,1 year,RENT,65000.0,Not Verified,Charged Off,n,debt_consolidation,MD,12.48,0.0,660.0,664.0,2.0,30.0,0.0,8563.0,67.4,42.0,f,0.0,0.0,4063.81,4063.81,1806.81,1039.56,0.0,1217.44,219.1392,360.45,574.0,570.0,0.0,1.0,Individual,0.0,0.0,154161.0,12700.0,5.0,5139.0,1501.0,70.0,0.0,0.0,126.0,120.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,7.0,4.0,7.0,31.0,7.0,11.0,7.0,30.0,0.0,0.0,0.0,4.0,92.5,50.0,0.0,0.0,151587.0,154161.0,5000.0,138887.0,N,Cash,N,4,2015,9,2004,0,2016,9,2016
